Wall time,Step,Value
1517056883.0705092,81381,0.984375
1517056978.0308242,81494,0.98046875
1517057007.4892204,81529,0.98828125
1517057363.0200474,81952,0.984375
1517058020.0601783,82736,0.9765625
1517058048.8783262,82770,0.984375
1517058114.5879805,82849,0.98828125
1517058304.441382,83075,0.98828125
1517058347.0270083,83127,0.984375
1517058463.9162765,83267,0.9765625
1517058666.7569559,83510,0.98828125
1517058877.3031173,83762,0.9921875
1517059012.152023,83923,0.98828125
1517059214.2991908,84165,0.984375
1517059240.9583635,84197,0.98828125
1517059405.8095,84394,0.9765625
1517059418.5413864,84409,0.984375
1517059578.4797301,84601,0.9921875
1517059648.8032253,84686,0.9765625
1517059693.680989,84740,0.98046875
1517059758.9879456,84818,0.98828125
1517059926.852036,85020,0.99609375
1517059953.8091245,85052,0.984375
1517059985.525875,85089,0.99609375
1517060053.161326,85169,0.984375
1517060180.692249,85320,0.98046875
1517060339.1385827,85508,0.98828125
1517060365.4986985,85539,0.9765625
1517060393.3313344,85572,0.98828125
1517060489.616081,85686,0.96875
1517060542.9258578,85749,0.98046875
1517060742.3472674,85985,0.98828125
1517060766.9030154,86014,0.9921875
1517061132.9709,86452,0.99609375
1517061406.624835,86780,0.98828125
1517061417.5764074,86793,0.9765625
1517061478.0422807,86865,0.9921875
1517061598.5588274,87008,0.984375
1517061922.2974823,87393,0.9921875
1517061970.8146677,87450,1.0
1517062059.7707565,87556,0.9921875
1517062114.957716,87621,0.984375
1517062153.0433617,87666,0.984375
1517062290.7153819,87829,0.984375
1517062550.8851905,88137,0.984375
1517062808.4463472,88441,0.98828125
1517063006.2259908,88674,0.9921875
1517063125.3103933,88815,0.9765625
1517063503.7814307,89262,0.984375
1517063575.5312674,89347,0.984375
1517063589.067562,89363,0.984375
1517063911.99163,89745,0.9921875
1517063926.5427945,89762,0.984375
1517064036.2733965,89892,0.984375
1517064105.1176202,89973,0.9765625
1517067375.9543703,90035,0.984375
1517067546.4203887,90237,0.98828125
1517067726.8681867,90450,0.98828125
1517068254.0532303,91074,0.97265625
1517068270.8174665,91094,0.96484375
1517068445.391461,91300,0.99609375
1517068593.1295373,91474,0.99609375
1517068719.6613252,91624,0.984375
1517068736.6941187,91644,0.98828125
1517068739.0601876,91647,0.98828125
1517068811.1506126,91732,0.984375
1517068813.5543027,91735,0.9765625
1517069118.341843,92094,0.98828125
1517069139.9401398,92120,0.9921875
1517069656.3118596,92729,1.0
1517069706.1631238,92788,0.9765625
1517069708.1002648,92790,0.98046875
1517069992.3812249,93126,0.99609375
1517070075.0370286,93223,0.9921875
1517070284.7692213,93471,1.0
1517070648.3855362,93901,0.96875
1517071055.0819173,94380,0.984375
1517071092.6155388,94424,0.99609375
1517071187.7701528,94536,0.97265625
1517071398.4288008,94784,0.9921875
1517071489.5119815,94891,0.9921875
1517071630.5167606,95057,0.98046875
1517071737.1632125,95184,0.99609375
1517071853.5567853,95321,0.98046875
1517071900.8223712,95377,0.96484375
1517071927.8891885,95409,0.98046875
1517071987.7577114,95480,0.97265625
1517072308.8633335,95860,0.98828125
1517072384.750193,95949,0.98828125
1517072404.0886302,95972,0.984375
1517072682.7507803,96301,0.99609375
1517072880.6554754,96535,0.9765625
1517072935.3711052,96600,0.984375
1517073290.5968893,97018,0.98046875
1517073407.0981188,97156,0.9765625
1517073466.1839309,97226,0.98046875
1517073525.576841,97296,0.9921875
1517073626.9734185,97416,0.98046875
1517073664.475592,97460,0.98828125
1517073779.5580797,97596,0.98828125
1517073827.7030156,97653,0.98828125
1517073902.9104013,97742,0.984375
1517073948.880306,97796,0.98046875
1517074016.8381672,97876,0.98828125
1517074110.1882522,97986,0.9765625
1517074240.035327,98139,0.98828125
1517074301.391067,98212,0.9765625
1517074464.670832,98404,0.9609375
1517074523.8903632,98474,0.99609375
1517074565.7533536,98523,0.99609375
1517075016.5334926,99055,0.984375
1517075398.5644348,99506,0.98046875
1517075488.4719794,99612,0.98046875
1517075490.1813965,99614,0.98828125
1517075718.9685073,99884,0.9921875
1517079427.305986,100284,0.984375
1517079665.9120739,100566,0.9921875
1517079685.785597,100589,0.98046875
1517079823.0579689,100751,0.98046875
1517079913.4038587,100858,0.98828125
1517079963.4995968,100917,0.99609375
1517079971.0302198,100926,0.98828125
1517080031.3039377,100997,0.99609375
1517080094.6869638,101072,0.9921875
1517080165.0371943,101155,0.97265625
1517080232.121502,101234,0.98828125
1517080317.7638838,101335,0.99609375
1517080334.967383,101355,0.98828125
1517080399.354988,101431,0.984375
1517080447.4899719,101488,0.98828125
1517080457.0141203,101499,0.99609375
1517080816.53324,101923,0.96484375
1517080833.55109,101943,0.98828125
1517081142.1410792,102307,0.9921875
1517081313.4446409,102509,0.9921875
1517081340.492353,102541,0.9921875
1517081386.453913,102595,0.984375
1517081463.123557,102685,0.984375
1517081629.3703527,102880,0.9765625
1517081656.161068,102911,0.984375
1517081703.0707152,102966,0.98828125
1517081733.2630103,103001,0.9921875
1517081741.5002675,103011,0.98828125
1517081906.6722744,103206,0.98828125
1517082123.327709,103462,0.98828125
1517082169.673882,103517,0.9921875
1517082533.8869662,103947,0.98828125
1517082813.287553,104276,0.9921875
1517082862.787478,104334,0.99609375
1517083176.7117982,104704,0.99609375
1517083264.5195394,104808,0.984375
1517083276.3184052,104822,0.98828125
1517083292.562428,104841,0.9921875
1517083327.3889213,104882,0.9921875
1517083339.294584,104896,0.9765625
1517083351.8561985,104911,0.984375
1517083363.0813363,104924,0.98046875
1517083395.871302,104963,0.98828125
1517083505.3644726,105093,0.9921875
1517083651.0603137,105265,0.984375
1517083793.9891493,105434,0.98828125
1517083943.225129,105610,0.98828125
1517084021.8060164,105702,0.984375
1517084083.0732257,105774,0.98828125
1517084094.9277074,105788,0.984375
1517084454.0597906,106210,0.9921875
1517084502.2521873,106267,0.9921875
1517084606.9498544,106390,0.99609375
1517084756.276576,106566,0.9765625
1517084841.001745,106666,0.99609375
1517084928.1894712,106769,0.9921875
1517085211.2571313,107103,0.9765625
1517085771.9358685,107764,0.9765625
1517085805.5941699,107804,0.984375
1517085833.6988783,107837,0.984375
1517085990.3762615,108021,0.98046875
1517086353.8961296,108449,0.99609375
1517086469.9253306,108586,0.9921875
1517086904.1673942,109098,0.984375
1517087026.5979364,109242,0.9921875
1517087027.292901,109243,0.984375
1517087076.8436365,109301,0.99609375
1517087246.147756,109501,0.984375
1517087313.1054003,109580,0.98828125
1517087518.9920943,109822,0.9921875
1517091159.2996953,110063,0.98828125
1517091268.0307238,110191,0.98828125
1517091295.9648733,110224,0.9921875
1517091460.2299788,110418,0.9921875
1517091511.6108413,110478,0.9921875
1517091603.2805426,110586,0.98828125
1517091634.170202,110622,0.9921875
1517091650.4036655,110641,0.9921875
1517091731.716907,110737,0.98828125
1517092119.7783935,111194,0.9921875
1517092154.728675,111235,0.984375
